# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	620608	621846	-							F0Q04_RS02940	1239		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	620608	621846	-	WP_116925351.1	WP_116925351.1		CoA transferase			F0Q04_RS02940	1239	412	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	622022	622990	+							F0Q04_RS02945	969		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	622022	622990	+	WP_116925352.1	WP_116925352.1		tripartite tricarboxylate transporter substrate binding protein			F0Q04_RS02945	969	322	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	622996	624063	+							F0Q04_RS02950	1068		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	622996	624063	+	WP_182344358.1	WP_182344358.1		hypothetical protein			F0Q04_RS02950	1068	355	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	624143	625168	+							F0Q04_RS02955	1026		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	624143	625168	+	WP_182344360.1	WP_182344360.1		tripartite tricarboxylate transporter substrate binding protein			F0Q04_RS02955	1026	341	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	625173	626027	+							F0Q04_RS02960	855		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	625173	626027	+	WP_198424342.1	WP_198424342.1		alpha/beta hydrolase			F0Q04_RS02960	855	284	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	626061	627029	+							F0Q04_RS02965	969		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	626061	627029	+	WP_116925355.1	WP_116925355.1		LysR substrate-binding domain-containing protein			F0Q04_RS02965	969	322	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	627106	627681	+							F0Q04_RS02970	576		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	627106	627681	+	WP_182344362.1	WP_182344362.1		carboxymuconolactone decarboxylase family protein			F0Q04_RS02970	576	191	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	627678	628493	+							F0Q04_RS02975	816		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	627678	628493	+	WP_116925357.1	WP_116925357.1		amidohydrolase family protein			F0Q04_RS02975	816	271	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	628527	629312	-							F0Q04_RS02980	786		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	628527	629312	-	WP_116925358.1	WP_116925358.1		enoyl-CoA hydratase/isomerase family protein			F0Q04_RS02980	786	261	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	629549	630541	+							F0Q04_RS02985	993		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	629549	630541	+	WP_116925359.1	WP_116925359.1		tripartite tricarboxylate transporter substrate binding protein			F0Q04_RS02985	993	330	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	630683	632404	-							F0Q04_RS02990	1722		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	630683	632404	-	WP_182344364.1	WP_182344364.1		NAD(P)-binding protein			F0Q04_RS02990	1722	573	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	632447	633934	-							F0Q04_RS02995	1488		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	632447	633934	-	WP_182345533.1	WP_182345533.1		polyamine aminopropyltransferase			F0Q04_RS02995	1488	495	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	634288	634506	-							F0Q04_RS03000	219		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	634288	634506	-	WP_021027983.1	WP_021027983.1		DUF350 domain-containing protein			F0Q04_RS03000	219	72	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	634575	636134	-							F0Q04_RS03005	1560		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	634575	636134	-	WP_182344366.1	WP_182344366.1		DUF4178 domain-containing protein			F0Q04_RS03005	1560	519	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	636487	636750	+							F0Q04_RS03010	264		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	636487	636750	+	WP_182344368.1	WP_182344368.1		DUF2061 domain-containing protein			F0Q04_RS03010	264	87	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	636807	637106	+							F0Q04_RS03015	300		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	636807	637106	+	WP_116925363.1	WP_116925363.1		hypothetical protein			F0Q04_RS03015	300	99	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	637107	637895	-							F0Q04_RS03020	789		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	637107	637895	-	WP_182344370.1	WP_182344370.1		peptidoglycan DD-metalloendopeptidase family protein			F0Q04_RS03020	789	262	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	637892	638527	-							F0Q04_RS03025	636		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	637892	638527	-	WP_116925365.1	WP_116925365.1		FMN-binding negative transcriptional regulator			F0Q04_RS03025	636	211	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	638540	639976	-							F0Q04_RS03030	1437		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	638540	639976	-	WP_182344372.1	WP_182344372.1		amidase			F0Q04_RS03030	1437	478	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	640066	641628	-							F0Q04_RS03035	1563		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	640066	641628	-	WP_182344375.1	WP_182344375.1		ABC transporter substrate-binding protein			F0Q04_RS03035	1563	520	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	641680	642543	-							F0Q04_RS03040	864		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	641680	642543	-	WP_182344377.1	WP_182344377.1		alpha/beta hydrolase			F0Q04_RS03040	864	287	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	642572	644248	-							F0Q04_RS03045	1677		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	642572	644248	-	WP_182344379.1	WP_182344379.1		ABC transporter ATP-binding protein			F0Q04_RS03045	1677	558	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	644245	645063	-							F0Q04_RS03050	819		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	644245	645063	-	WP_182344381.1	WP_182344381.1		ABC transporter permease			F0Q04_RS03050	819	272	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	645060	646004	-							F0Q04_RS03055	945		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	645060	646004	-	WP_116925371.1	WP_116925371.1		ABC transporter permease			F0Q04_RS03055	945	314	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	646010	647161	-							F0Q04_RS03060	1152		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	646010	647161	-	WP_116925372.1	WP_116925372.1		C45 family autoproteolytic acyltransferase/hydolase			F0Q04_RS03060	1152	383	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	647410	648285	+							F0Q04_RS03065	876		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	647410	648285	+	WP_232539490.1	WP_232539490.1		GntR family transcriptional regulator			F0Q04_RS03065	876	291	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	648295	649041	-							F0Q04_RS03070	747		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	648295	649041	-	WP_182344383.1	WP_182344383.1		siderophore-interacting protein			F0Q04_RS03070	747	248	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	649156	650145	-							F0Q04_RS03075	990		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	649156	650145	-	WP_182344385.1	WP_182344385.1		D-glycerate dehydrogenase			F0Q04_RS03075	990	329	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	650169	651119	-							F0Q04_RS03080	951		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	650169	651119	-	WP_182344387.1	WP_182344387.1		sugar kinase			F0Q04_RS03080	951	316	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	651169	651981	-							F0Q04_RS03085	813		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	651169	651981	-	WP_182344389.1	WP_182344389.1		TIM barrel protein			F0Q04_RS03085	813	270	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	652133	652864	-							F0Q04_RS03090	732		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	652133	652864	-	WP_198424360.1	WP_198424360.1		amino acid ABC transporter ATP-binding protein			F0Q04_RS03090	732	243	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	653198	653995	-							F0Q04_RS03095	798		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	653198	653995	-	WP_116925377.1	WP_116925377.1		transporter substrate-binding domain-containing protein			F0Q04_RS03095	798	265	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	654174	654815	-							F0Q04_RS03100	642		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	654174	654815	-	WP_116925378.1	WP_116925378.1		amino acid ABC transporter permease			F0Q04_RS03100	642	213	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	654834	655505	-							F0Q04_RS03105	672		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	654834	655505	-	WP_116925379.1	WP_116925379.1		amino acid ABC transporter permease			F0Q04_RS03105	672	223	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	655624	656751	-							F0Q04_RS03110	1128		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	655624	656751	-	WP_182344391.1	WP_182344391.1		LacI family transcriptional regulator			F0Q04_RS03110	1128	375	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	657043	658029	-							F0Q04_RS03115	987		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	657043	658029	-	WP_182344393.1	WP_182344393.1		LysR family transcriptional regulator			F0Q04_RS03115	987	328	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	658078	659241	-							F0Q04_RS03120	1164		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	658078	659241	-	WP_182344395.1	WP_182344395.1		NADH:flavin oxidoreductase/NADH oxidase			F0Q04_RS03120	1164	387	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	659404	659853	+							F0Q04_RS03125	450		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	659404	659853	+	WP_182344397.1	WP_182344397.1		substrate binding domain-containing protein			F0Q04_RS03125	450	149	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	660268	660834	-							F0Q04_RS03130	567		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	660268	660834	-	WP_182344399.1	WP_182344399.1		hypothetical protein			F0Q04_RS03130	567	188	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	661105	666378	+							F0Q04_RS03135	5274		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	661105	666378	+	WP_182344401.1	WP_182344401.1		ATP-binding protein			F0Q04_RS03135	5274	1757	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	666739	667893	+							F0Q04_RS03140	1155		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	666739	667893	+	WP_182344403.1	WP_182344403.1		pentapeptide repeat-containing protein			F0Q04_RS03140	1155	384	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	669950	670537	+							F0Q04_RS03145	588		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	669950	670537	+	WP_182344405.1	WP_182344405.1		nucleotidyltransferase family protein			F0Q04_RS03145	588	195	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	670730	671233	-							F0Q04_RS03150	504		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	670730	671233	-	WP_182344407.1	WP_182344407.1		hypothetical protein			F0Q04_RS03150	504	167	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	671802	674018	+							F0Q04_RS03155	2217		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	671802	674018	+	WP_232539491.1	WP_232539491.1		IPTL-CTERM sorting domain-containing protein			F0Q04_RS03155	2217	738	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	674526	674777	-							F0Q04_RS03160	252		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	674526	674777	-	WP_182344410.1	WP_182344410.1		hypothetical protein			F0Q04_RS03160	252	83	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	675031	675654	-							F0Q04_RS03165	624		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	675031	675654	-	WP_182344412.1	WP_182344412.1		tyrosine-type recombinase/integrase			F0Q04_RS03165	624	207	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	675812	676321	+							F0Q04_RS03170	510		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	675812	676321	+	WP_182344414.1	WP_182344414.1		N-acetyltransferase			F0Q04_RS03170	510	169	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	677481	678284	-					istB		F0Q04_RS03175	804		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	677481	678284	-	WP_182343973.1	WP_182343973.1		IS21-like element helper ATPase IstB	istB		F0Q04_RS03175	804	267	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	678274	679800	-					istA		F0Q04_RS03180	1527		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	678274	679800	-	WP_182343975.1	WP_182343975.1		IS21 family transposase	istA		F0Q04_RS03180	1527	508	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	680150	680521	-							F0Q04_RS03185	372		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	680150	680521	-	WP_182344416.1	WP_182344416.1		hypothetical protein			F0Q04_RS03185	372	123	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	681191	681730	+							F0Q04_RS03190	540		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	681191	681730	+	WP_182344418.1	WP_182344418.1		cysteine hydrolase			F0Q04_RS03190	540	179	
gene	pseudogene	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	681980	682937	+							F0Q04_RS03195	958		pseudo
CDS	without_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	681980	682937	+				sulfurtransferase			F0Q04_RS03195	958		pseudo
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	683029	684300	+							F0Q04_RS03200	1272		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	683029	684300	+	WP_182344420.1	WP_182344420.1		YeeE/YedE family protein			F0Q04_RS03200	1272	423	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	684470	685336	+							F0Q04_RS03205	867		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	684470	685336	+	WP_116925388.1	WP_116925388.1		methylglyoxal synthase			F0Q04_RS03205	867	288	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	685355	685771	-							F0Q04_RS03210	417		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	685355	685771	-	WP_116925389.1	WP_116925389.1		VOC family protein			F0Q04_RS03210	417	138	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	685921	687528	-							F0Q04_RS03215	1608		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	685921	687528	-	WP_182344422.1	WP_182344422.1		alkaline phosphatase D family protein			F0Q04_RS03215	1608	535	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	687594	687743	+							F0Q04_RS03220	150		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	687594	687743	+	WP_182344423.1	WP_182344423.1		hypothetical protein			F0Q04_RS03220	150	49	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	687835	689196	+							F0Q04_RS03225	1362		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	687835	689196	+	WP_021024905.1	WP_021024905.1		aspartate aminotransferase family protein			F0Q04_RS03225	1362	453	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	689306	690823	+							F0Q04_RS03230	1518		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	689306	690823	+	WP_021024904.1	WP_021024904.1		CoA-acylating methylmalonate-semialdehyde dehydrogenase			F0Q04_RS03230	1518	505	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	690913	691803	+							F0Q04_RS03235	891		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	690913	691803	+	WP_182344425.1	WP_182344425.1		IclR family transcriptional regulator			F0Q04_RS03235	891	296	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	691865	693118	-							F0Q04_RS03240	1254		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	691865	693118	-	WP_182344426.1	WP_182344426.1		Zn-dependent hydrolase			F0Q04_RS03240	1254	417	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	693281	694951	+							F0Q04_RS03245	1671		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	693281	694951	+	WP_182344428.1	WP_182344428.1		ABC transporter substrate-binding protein			F0Q04_RS03245	1671	556	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	695078	696028	+							F0Q04_RS03250	951		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	695078	696028	+	WP_182344430.1	WP_182344430.1		ABC transporter permease			F0Q04_RS03250	951	316	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	696056	696958	+							F0Q04_RS03255	903		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	696056	696958	+	WP_116925396.1	WP_116925396.1		ABC transporter permease			F0Q04_RS03255	903	300	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	696962	698011	+							F0Q04_RS03260	1050		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	696962	698011	+	WP_116925397.1	WP_116925397.1		ABC transporter ATP-binding protein			F0Q04_RS03260	1050	349	
