# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1340195	1341481	-							LAD35_RS06170	1287		old_locus_tag=LAD35_06170
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1340195	1341481	-	WP_224151830.1	WP_224151830.1		PQQ-dependent sugar dehydrogenase			LAD35_RS06170	1287	428	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1341447	1342529	-							LAD35_RS06175	1083		old_locus_tag=LAD35_06175
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1341447	1342529	-	WP_224151831.1	WP_224151831.1		tartrate dehydrogenase			LAD35_RS06175	1083	360	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1342711	1343622	+							LAD35_RS06180	912		old_locus_tag=LAD35_06180
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1342711	1343622	+	WP_224151832.1	WP_224151832.1		DMT family transporter			LAD35_RS06180	912	303	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1343647	1344378	-							LAD35_RS06185	732		old_locus_tag=LAD35_06185
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1343647	1344378	-	WP_224151833.1	WP_224151833.1		SIMPL domain-containing protein			LAD35_RS06185	732	243	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1344591	1345580	-							LAD35_RS06190	990		old_locus_tag=LAD35_06190
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1344591	1345580	-	WP_224151834.1	WP_224151834.1		tripartite tricarboxylate transporter substrate binding protein			LAD35_RS06190	990	329	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1345663	1346880	-							LAD35_RS06195	1218		old_locus_tag=LAD35_06195
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1345663	1346880	-	WP_224151835.1	WP_224151835.1		CoA transferase			LAD35_RS06195	1218	405	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1346951	1347907	-							LAD35_RS06200	957		old_locus_tag=LAD35_06200
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1346951	1347907	-	WP_224151836.1	WP_224151836.1		hydroxymethylglutaryl-CoA lyase			LAD35_RS06200	957	318	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1348077	1348976	+							LAD35_RS06205	900		old_locus_tag=LAD35_06205
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1348077	1348976	+	WP_224151837.1	WP_224151837.1		LysR family transcriptional regulator			LAD35_RS06205	900	299	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1349106	1351469	-							LAD35_RS06210	2364		old_locus_tag=LAD35_06210
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1349106	1351469	-	WP_224151838.1	WP_224151838.1		PKD domain-containing protein			LAD35_RS06210	2364	787	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1351627	1352073	-							LAD35_RS06215	447		old_locus_tag=LAD35_06215
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1351627	1352073	-	WP_224151839.1	WP_224151839.1		GatB/YqeY domain-containing protein			LAD35_RS06215	447	148	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1352240	1352452	-					rpsU		LAD35_RS06220	213		old_locus_tag=LAD35_06220
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1352240	1352452	-	WP_007833691.1	WP_007833691.1		30S ribosomal protein S21	rpsU		LAD35_RS06220	213	70	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1352586	1353851	-							LAD35_RS06225	1266		old_locus_tag=LAD35_06225
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1352586	1353851	-	WP_224151840.1	WP_224151840.1		NAD(P)/FAD-dependent oxidoreductase			LAD35_RS06225	1266	421	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1354037	1354942	-							LAD35_RS06230	906		old_locus_tag=LAD35_06230
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1354037	1354942	-	WP_224151841.1	WP_224151841.1		DUF3626 domain-containing protein			LAD35_RS06230	906	301	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1355030	1355539	+							LAD35_RS06235	510		old_locus_tag=LAD35_06235
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1355030	1355539	+	WP_224151842.1	WP_224151842.1		acyl-CoA thioesterase			LAD35_RS06235	510	169	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1355657	1356853	-							LAD35_RS06240	1197		old_locus_tag=LAD35_06240
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1355657	1356853	-	WP_224151843.1	WP_224151843.1		glycerophosphodiester phosphodiesterase			LAD35_RS06240	1197	398	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1356954	1357874	-					cobA		LAD35_RS06245	921		old_locus_tag=LAD35_06245
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1356954	1357874	-	WP_224151844.1	WP_224151844.1		uroporphyrinogen-III C-methyltransferase	cobA		LAD35_RS06245	921	306	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1357871	1358845	-					ybiB		LAD35_RS06250	975		old_locus_tag=LAD35_06250
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1357871	1358845	-	WP_224151845.1	WP_224151845.1		DNA-binding protein YbiB	ybiB		LAD35_RS06250	975	324	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1359111	1359821	+							LAD35_RS06255	711		old_locus_tag=LAD35_06255
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1359111	1359821	+	WP_224151846.1	WP_224151846.1		DUF937 domain-containing protein			LAD35_RS06255	711	236	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1359933	1360991	+					tsaD		LAD35_RS06260	1059		old_locus_tag=LAD35_06260
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1359933	1360991	+	WP_224151847.1	WP_224151847.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD		LAD35_RS06260	1059	352	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1361063	1361437	-							LAD35_RS06265	375		old_locus_tag=LAD35_06265
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1361063	1361437	-	WP_224151848.1	WP_224151848.1		Hsp20/alpha crystallin family protein			LAD35_RS06265	375	124	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1361586	1362812	-					mltB		LAD35_RS06270	1227		old_locus_tag=LAD35_06270
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1361586	1362812	-	WP_224151849.1	WP_224151849.1		lytic murein transglycosylase B	mltB		LAD35_RS06270	1227	408	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1362820	1364901	-							LAD35_RS06275	2082		old_locus_tag=LAD35_06275
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1362820	1364901	-	WP_224151850.1	WP_224151850.1		DUF3488 and transglutaminase-like domain-containing protein			LAD35_RS06275	2082	693	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1364911	1365912	-							LAD35_RS06280	1002		old_locus_tag=LAD35_06280
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1364911	1365912	-	WP_224151851.1	WP_224151851.1		DUF58 domain-containing protein			LAD35_RS06280	1002	333	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1365938	1366858	-							LAD35_RS06285	921		old_locus_tag=LAD35_06285
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1365938	1366858	-	WP_224151852.1	WP_224151852.1		MoxR family ATPase			LAD35_RS06285	921	306	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1366902	1367855	+							LAD35_RS06290	954		old_locus_tag=LAD35_06290
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1366902	1367855	+	WP_224151853.1	WP_224151853.1		histone deacetylase family protein			LAD35_RS06290	954	317	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1367868	1368653	+							LAD35_RS06295	786		old_locus_tag=LAD35_06295
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1367868	1368653	+	WP_224151854.1	WP_224151854.1		enoyl-CoA hydratase			LAD35_RS06295	786	261	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1368770	1370041	+							LAD35_RS06300	1272		old_locus_tag=LAD35_06300
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1368770	1370041	+	WP_224151855.1	WP_224151855.1		mechanosensitive ion channel			LAD35_RS06300	1272	423	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1370242	1370991	+							LAD35_RS06305	750		old_locus_tag=LAD35_06305
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1370242	1370991	+	WP_224150070.1	WP_224150070.1		electron transfer flavoprotein subunit beta/FixA family protein			LAD35_RS06305	750	249	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1371164	1372096	+							LAD35_RS06310	933		old_locus_tag=LAD35_06310
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1371164	1372096	+	WP_224151856.1	WP_224151856.1		FAD-binding protein			LAD35_RS06310	933	310	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1372179	1373972	+							LAD35_RS06315	1794		old_locus_tag=LAD35_06315
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1372179	1373972	+	WP_224151857.1	WP_224151857.1		acyl-CoA dehydrogenase			LAD35_RS06315	1794	597	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1374145	1375146	+							LAD35_RS06320	1002		old_locus_tag=LAD35_06320
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1374145	1375146	+	WP_224151858.1	WP_224151858.1		nitronate monooxygenase family protein			LAD35_RS06320	1002	333	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1375331	1375885	+							LAD35_RS06325	555		old_locus_tag=LAD35_06325
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1375331	1375885	+	WP_224151859.1	WP_224151859.1		DUF1439 domain-containing protein			LAD35_RS06325	555	184	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1375901	1376485	-							LAD35_RS06330	585		old_locus_tag=LAD35_06330
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1375901	1376485	-	WP_224151860.1	WP_224151860.1		GbsR/MarR family transcriptional regulator			LAD35_RS06330	585	194	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1376780	1377928	+							LAD35_RS06335	1149		old_locus_tag=LAD35_06335
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1376780	1377928	+	WP_224151861.1	WP_224151861.1		acyltransferase			LAD35_RS06335	1149	382	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1377979	1379238	-							LAD35_RS06340	1260		old_locus_tag=LAD35_06340
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1377979	1379238	-	WP_224149582.1	WP_224149582.1		IS3 family transposase			LAD35_RS06340	1260	419	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1379354	1379767	-					rnk		LAD35_RS06345	414		old_locus_tag=LAD35_06345
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1379354	1379767	-	WP_224151862.1	WP_224151862.1		nucleoside diphosphate kinase regulator	rnk		LAD35_RS06345	414	137	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1379922	1381187	+							LAD35_RS06350	1266		old_locus_tag=LAD35_06350
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1379922	1381187	+	WP_224151863.1	WP_224151863.1		PA0069 family radical SAM protein			LAD35_RS06350	1266	421	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1381238	1383124	-							LAD35_RS06355	1887		old_locus_tag=LAD35_06355
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1381238	1383124	-	WP_224151864.1	WP_224151864.1		phosphoethanolamine--lipid A transferase			LAD35_RS06355	1887	628	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1383317	1384627	-							LAD35_RS06360	1311		old_locus_tag=LAD35_06360
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1383317	1384627	-	WP_224151865.1	WP_224151865.1		citrate synthase			LAD35_RS06360	1311	436	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1384646	1384936	-							LAD35_RS06365	291		old_locus_tag=LAD35_06365
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1384646	1384936	-	WP_224151866.1	WP_224151866.1		succinate dehydrogenase assembly factor 2			LAD35_RS06365	291	96	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1384955	1385659	-							LAD35_RS06370	705		old_locus_tag=LAD35_06370
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1384955	1385659	-	WP_224151867.1	WP_224151867.1		succinate dehydrogenase iron-sulfur subunit			LAD35_RS06370	705	234	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1385690	1387495	-					sdhA		LAD35_RS06375	1806		old_locus_tag=LAD35_06375
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1385690	1387495	-	WP_224151868.1	WP_224151868.1		succinate dehydrogenase flavoprotein subunit	sdhA		LAD35_RS06375	1806	601	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1387518	1387883	-					sdhD		LAD35_RS06380	366		old_locus_tag=LAD35_06380
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1387518	1387883	-	WP_224151869.1	WP_224151869.1		succinate dehydrogenase, hydrophobic membrane anchor protein	sdhD		LAD35_RS06380	366	121	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1387926	1388360	-					sdhC		LAD35_RS06385	435		old_locus_tag=LAD35_06385
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1387926	1388360	-	WP_224151870.1	WP_224151870.1		succinate dehydrogenase, cytochrome b556 subunit	sdhC		LAD35_RS06385	435	144	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1388498	1389292	-							LAD35_RS06390	795		old_locus_tag=LAD35_06390
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1388498	1389292	-	WP_224151871.1	WP_224151871.1		GntR family transcriptional regulator			LAD35_RS06390	795	264	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1389562	1390548	+							LAD35_RS06395	987		old_locus_tag=LAD35_06395
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1389562	1390548	+	WP_224151872.1	WP_224151872.1		malate dehydrogenase			LAD35_RS06395	987	328	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1390567	1391355	+					tam		LAD35_RS06400	789		old_locus_tag=LAD35_06400
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1390567	1391355	+	WP_224151873.1	WP_224151873.1		trans-aconitate 2-methyltransferase	tam		LAD35_RS06400	789	262	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1391364	1392350	+							LAD35_RS06405	987		old_locus_tag=LAD35_06405
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1391364	1392350	+	WP_224151874.1	WP_224151874.1		CoA ester lyase			LAD35_RS06405	987	328	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1392407	1393003	+							LAD35_RS06410	597		old_locus_tag=LAD35_06410
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1392407	1393003	+	WP_224151875.1	WP_224151875.1		hypothetical protein			LAD35_RS06410	597	198	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1393073	1395658	+					acnB		LAD35_RS06415	2586		old_locus_tag=LAD35_06415
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1393073	1395658	+	WP_224151876.1	WP_224151876.1		bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	acnB		LAD35_RS06415	2586	861	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1395796	1396674	-							LAD35_RS06420	879		old_locus_tag=LAD35_06420
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1395796	1396674	-	WP_224151877.1	WP_224151877.1		helix-turn-helix transcriptional regulator			LAD35_RS06420	879	292	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1396815	1397237	+							LAD35_RS06425	423		old_locus_tag=LAD35_06425
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1396815	1397237	+	WP_224152603.1	WP_224152603.1		hypothetical protein			LAD35_RS06425	423	140	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1397322	1397618	-							LAD35_RS06430	297		old_locus_tag=LAD35_06430
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1397322	1397618	-	WP_224151878.1	WP_224151878.1		hypothetical protein			LAD35_RS06430	297	98	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1397882	1398784	-							LAD35_RS06435	903		old_locus_tag=LAD35_06435
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1397882	1398784	-	WP_224151879.1	WP_224151879.1		LysR family transcriptional regulator			LAD35_RS06435	903	300	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1398990	1400693	+							LAD35_RS06440	1704		old_locus_tag=LAD35_06440
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1398990	1400693	+	WP_224151880.1	WP_224151880.1		acyl-CoA dehydrogenase family protein			LAD35_RS06440	1704	567	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1400906	1401838	+							LAD35_RS06445	933		old_locus_tag=LAD35_06445
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1400906	1401838	+	WP_224152604.1	WP_224152604.1		tripartite tricarboxylate transporter substrate binding protein			LAD35_RS06445	933	310	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1401874	1403022	+							LAD35_RS06450	1149		old_locus_tag=LAD35_06450
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1401874	1403022	+	WP_224151881.1	WP_224151881.1		CoA transferase			LAD35_RS06450	1149	382	
gene	pseudogene	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1403120	1403743	-							LAD35_RS06455	624		partial;pseudo;old_locus_tag=LAD35_06455
CDS	without_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1403120	1403743	-				DNA/RNA non-specific endonuclease			LAD35_RS06455	624		partial;pseudo
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1403906	1404811	-							LAD35_RS06460	906		old_locus_tag=LAD35_06460
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1403906	1404811	-	WP_224151882.1	WP_224151882.1		LysR family transcriptional regulator			LAD35_RS06460	906	301	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1404801	1405031	-							LAD35_RS06465	231		old_locus_tag=LAD35_06465
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	1404801	1405031	-	WP_224151883.1	WP_224151883.1		hypothetical protein			LAD35_RS06465	231	76	
